,sequence_id,case_id,prediction,maha_score,estimation_score,maha_img_score,supervised_score,glow_score,is_ood
3067,7,pig4_0045464-0045474_o,,325.5922,0.002193767,27.554943640606332,0.98233515,0.65331775,True
3068,8,pig4_0045464-0045474_o,,325.5922,0.0013473486,26.046337269810333,0.98233515,0.65331775,True
3069,9,pig4_0045464-0045474_o,,325.5922,0.0034924091,28.264763249730315,0.98233515,0.65331775,True
3070,0,pig4_0047496-0047506_o,,206.54733,0.0156147545,25.95348696564843,0.43342885,0.6375197,True
3071,1,pig4_0047496-0047506_o,,206.54733,0.0024954337,26.474299520094107,0.43342885,0.6375197,True
3072,2,pig4_0047496-0047506_o,,206.54733,0.0014997055,27.23192974187141,0.43342885,0.6375197,True
3073,3,pig4_0047496-0047506_o,,206.54733,0.001692306,25.450310507247377,0.43342885,0.6375197,True
3074,4,pig4_0047496-0047506_o,,206.54733,0.0012149694,26.967392762488267,0.43342885,0.6375197,True
3075,5,pig4_0047496-0047506_o,,206.54733,0.001683651,27.100740134254714,0.43342885,0.6375197,True
3076,6,pig4_0047496-0047506_o,,206.54733,0.0020315142,26.816685454552136,0.43342885,0.6375197,True
3077,7,pig4_0047496-0047506_o,,206.54733,0.010875213,28.0431357882017,0.43342885,0.6375197,True
3078,8,pig4_0047496-0047506_o,,206.54733,0.0023339232,28.585071481234817,0.43342885,0.6375197,True
3079,9,pig4_0047496-0047506_o,,206.54733,0.0014977136,26.26289280102774,0.43342885,0.6375197,True
3080,0,pig4_0085548-0085558_o,22.0,209.92853,0.63767403,29.065503528470273,0.004506493,0.64445853,True
3081,1,pig4_0085548-0085558_o,27.0,209.92853,0.65059096,28.59059642003054,0.004506493,0.64445853,True
3082,2,pig4_0085548-0085558_o,24.0,209.92853,0.5612028,29.778465684919574,0.004506493,0.64445853,True
3083,3,pig4_0085548-0085558_o,25.0,209.92853,0.68279207,27.14877866302097,0.004506493,0.64445853,True
3084,4,pig4_0085548-0085558_o,24.0,209.92853,0.79104966,31.08410763392544,0.004506493,0.64445853,True
3085,5,pig4_0085548-0085558_o,28.0,209.92853,0.59208345,29.982772235117505,0.004506493,0.64445853,True
3086,6,pig4_0085548-0085558_o,28.0,209.92853,0.50106895,27.22911259572029,0.004506493,0.64445853,True
3087,7,pig4_0085548-0085558_o,31.0,209.92853,0.68470323,29.18930740274282,0.004506493,0.64445853,True
3088,8,pig4_0085548-0085558_o,29.0,209.92853,0.42588696,28.8931223659965,0.004506493,0.64445853,True
3089,9,pig4_0085548-0085558_o,25.0,209.92853,0.60270655,29.092159520426478,0.004506493,0.64445853,True
3090,0,pig4_0100794-0100804_o,474.0,168.43498,0.44516906,31.757418722293767,0.13867106,0.6439624,True
3091,1,pig4_0100794-0100804_o,472.0,168.43498,0.690263,31.584074846117964,0.13867106,0.6439624,True
3092,2,pig4_0100794-0100804_o,463.0,168.43498,0.58617467,33.09847919358192,0.13867106,0.6439624,True
3093,3,pig4_0100794-0100804_o,469.0,168.43498,0.8177929,34.987238257550736,0.13867106,0.6439624,True
3094,4,pig4_0100794-0100804_o,462.0,168.43498,0.7251628,32.34284526096556,0.13867106,0.6439624,True
3095,5,pig4_0100794-0100804_o,459.0,168.43498,0.73834735,31.94998715780018,0.13867106,0.6439624,True
3096,6,pig4_0100794-0100804_o,460.0,168.43498,0.89099973,32.675590665200005,0.13867106,0.6439624,True
3097,7,pig4_0100794-0100804_o,460.0,168.43498,0.84254247,34.57309938145638,0.13867106,0.6439624,True
3098,8,pig4_0100794-0100804_o,456.0,168.43498,0.7584054,34.08533188543339,0.13867106,0.6439624,True
3099,9,pig4_0100794-0100804_o,457.0,168.43498,0.82465523,33.80902652950867,0.13867106,0.6439624,True
3100,0,pig4_0110079-0110089_o,100.0,398.06705,0.90261763,33.811319700237085,0.98268616,0.69937193,True
3101,1,pig4_0110079-0110089_o,97.0,398.06705,0.9316956,34.5299814998043,0.98268616,0.69937193,True
3102,2,pig4_0110079-0110089_o,98.0,398.06705,0.9095489,35.729362787141376,0.98268616,0.69937193,True
3103,3,pig4_0110079-0110089_o,102.0,398.06705,0.879939,27.77725997289975,0.98268616,0.69937193,True
3104,4,pig4_0110079-0110089_o,125.0,398.06705,0.44367403,27.480230394538978,0.98268616,0.69937193,True
3105,5,pig4_0110079-0110089_o,102.0,398.06705,0.76780355,27.86492159889459,0.98268616,0.69937193,True
3106,6,pig4_0110079-0110089_o,103.0,398.06705,0.88096946,33.51857580499848,0.98268616,0.69937193,True
3107,7,pig4_0110079-0110089_o,116.0,398.06705,0.841067,28.881950734510436,0.98268616,0.69937193,True
3108,8,pig4_0110079-0110089_o,110.0,398.06705,0.9035813,28.45789580266788,0.98268616,0.69937193,True
3109,9,pig4_0110079-0110089_o,108.0,398.06705,0.9385728,34.081229794977965,0.98268616,0.69937193,True
3110,0,pig4_0121076-0121086_o,173.0,190.04947,0.8741129,31.145226747528127,0.5189045,0.6603359,True
3111,1,pig4_0121076-0121086_o,177.0,190.04947,0.97333354,29.727986968637488,0.5189045,0.6603359,True
3112,2,pig4_0121076-0121086_o,174.0,190.04947,0.995356,31.872033680487267,0.5189045,0.6603359,True
3113,3,pig4_0121076-0121086_o,173.0,190.04947,0.940075,31.22027708681255,0.5189045,0.6603359,True
3114,4,pig4_0121076-0121086_o,178.0,190.04947,0.9259871,30.858375829471537,0.5189045,0.6603359,True
3115,5,pig4_0121076-0121086_o,179.0,190.04947,0.93763673,28.305160915577883,0.5189045,0.6603359,True
3116,6,pig4_0121076-0121086_o,174.0,190.04947,0.85679424,29.430579041609885,0.5189045,0.6603359,True
3117,7,pig4_0121076-0121086_o,178.0,190.04947,0.96824753,29.89156914968563,0.5189045,0.6603359,True
3118,8,pig4_0121076-0121086_o,173.0,190.04947,0.9266408,32.64833288842896,0.5189045,0.6603359,True
3119,9,pig4_0121076-0121086_o,170.0,190.04947,0.89600813,30.829905701747382,0.5189045,0.6603359,True
3120,0,pig4_0122487-0122497_o,281.0,164.65147,0.92584884,29.507219299777535,0.20068596,0.6603633,True
3121,1,pig4_0122487-0122497_o,284.0,164.65147,0.8878893,30.480158392603613,0.20068596,0.6603633,True
3122,2,pig4_0122487-0122497_o,292.0,164.65147,0.8313901,32.21847756217302,0.20068596,0.6603633,True
3123,3,pig4_0122487-0122497_o,291.0,164.65147,0.6298529,30.383788637563388,0.20068596,0.6603633,True
3124,4,pig4_0122487-0122497_o,291.0,164.65147,0.738296,28.282574175713208,0.20068596,0.6603633,True
3125,5,pig4_0122487-0122497_o,305.0,164.65147,0.9307008,30.485714037466558,0.20068596,0.6603633,True
3126,6,pig4_0122487-0122497_o,301.0,164.65147,0.7805163,31.13398590457799,0.20068596,0.6603633,True
3127,7,pig4_0122487-0122497_o,299.0,164.65147,0.7763063,32.821185416703464,0.20068596,0.6603633,True
3128,8,pig4_0122487-0122497_o,316.0,164.65147,0.90041745,32.43399023255317,0.20068596,0.6603633,True
3129,9,pig4_0122487-0122497_o,307.0,164.65147,0.6652579,30.602122056330767,0.20068596,0.6603633,True
3130,0,pig4_0122844-0122854_o,396.0,184.50697,0.48239946,30.386207950781902,0.5357381,0.64914715,True
3131,1,pig4_0122844-0122854_o,387.0,184.50697,0.78226084,31.87891007149924,0.5357381,0.64914715,True
3132,2,pig4_0122844-0122854_o,383.0,184.50697,0.33376813,31.45501809058708,0.5357381,0.64914715,True
3133,3,pig4_0122844-0122854_o,387.0,184.50697,0.64831465,32.445987228181046,0.5357381,0.64914715,True
3134,4,pig4_0122844-0122854_o,358.0,184.50697,0.30148676,32.17298044561297,0.5357381,0.64914715,True
3135,5,pig4_0122844-0122854_o,363.0,184.50697,0.56275576,31.70933959049397,0.5357381,0.64914715,True
3136,6,pig4_0122844-0122854_o,387.0,184.50697,0.5407465,32.55133954633491,0.5357381,0.64914715,True
3137,7,pig4_0122844-0122854_o,365.0,184.50697,0.72464246,31.914539068257593,0.5357381,0.64914715,True
3138,8,pig4_0122844-0122854_o,371.0,184.50697,0.7919443,33.67364876630503,0.5357381,0.64914715,True
3139,9,pig4_0122844-0122854_o,380.0,184.50697,0.5142,30.60592269095772,0.5357381,0.64914715,True
3140,0,pig4_0127495-0127505_o,245.0,161.34982,0.94604945,31.05921417753528,0.028504767,0.6563796,True
3141,1,pig4_0127495-0127505_o,240.0,161.34982,0.803995,30.612721518154338,0.028504767,0.6563796,True
3142,2,pig4_0127495-0127505_o,240.0,161.34982,0.91784114,32.21737157559269,0.028504767,0.6563796,True
3143,3,pig4_0127495-0127505_o,244.0,161.34982,0.93876994,30.85279459348497,0.028504767,0.6563796,True
3144,4,pig4_0127495-0127505_o,246.0,161.34982,0.95680165,32.2862064380041,0.028504767,0.6563796,True
3145,5,pig4_0127495-0127505_o,245.0,161.34982,0.99185973,32.514372982723984,0.028504767,0.6563796,True
3146,6,pig4_0127495-0127505_o,242.0,161.34982,0.7461334,30.585899137115398,0.028504767,0.6563796,True
3147,7,pig4_0127495-0127505_o,245.0,161.34982,1.0019206,30.734048947054394,0.028504767,0.6563796,True
3148,8,pig4_0127495-0127505_o,242.0,161.34982,0.9039059,31.13490492958787,0.028504767,0.6563796,True
3149,9,pig4_0127495-0127505_o,242.0,161.34982,0.8054357,31.83355053449076,0.028504767,0.6563796,True
3150,0,pig4_0130468-0130478_o,241.0,166.86325,0.899016,30.847707830106255,0.017182538,0.6517655,True
3151,1,pig4_0130468-0130478_o,238.0,166.86325,0.8824549,30.909301575965642,0.017182538,0.6517655,True
3152,2,pig4_0130468-0130478_o,239.0,166.86325,0.9209698,32.44240630716712,0.017182538,0.6517655,True
3153,3,pig4_0130468-0130478_o,240.0,166.86325,0.87747,30.15472430273611,0.017182538,0.6517655,True
3154,4,pig4_0130468-0130478_o,240.0,166.86325,0.8798846,29.882122616419128,0.017182538,0.6517655,True
3155,5,pig4_0130468-0130478_o,238.0,166.86325,0.8866333,29.595696869234022,0.017182538,0.6517655,True
3156,6,pig4_0130468-0130478_o,240.0,166.86325,0.9270497,29.28460446170775,0.017182538,0.6517655,True
3157,7,pig4_0130468-0130478_o,242.0,166.86325,0.9371094,29.359894550249116,0.017182538,0.6517655,True
3158,8,pig4_0130468-0130478_o,238.0,166.86325,0.8756911,29.432129510120994,0.017182538,0.6517655,True
3159,9,pig4_0130468-0130478_o,240.0,166.86325,0.8935575,29.13590397167741,0.017182538,0.6517655,True
3160,0,pig4_0133599-0133609_o,244.0,190.19174,0.8877586,29.290540340623465,0.062266555,0.65573525,True
3161,1,pig4_0133599-0133609_o,244.0,190.19174,0.8989819,29.99545747741118,0.062266555,0.65573525,True
3162,2,pig4_0133599-0133609_o,246.0,190.19174,0.92297965,29.997363315381037,0.062266555,0.65573525,True
3163,3,pig4_0133599-0133609_o,242.0,190.19174,0.91721386,32.31933678011732,0.062266555,0.65573525,True
3164,4,pig4_0133599-0133609_o,243.0,190.19174,0.893357,31.02750400401996,0.062266555,0.65573525,True
3165,5,pig4_0133599-0133609_o,245.0,190.19174,0.9282228,30.10374006205994,0.062266555,0.65573525,True
3166,6,pig4_0133599-0133609_o,248.0,190.19174,0.90948725,31.750082988652682,0.062266555,0.65573525,True
3167,7,pig4_0133599-0133609_o,246.0,190.19174,0.89718246,30.22901545408929,0.062266555,0.65573525,True
3168,8,pig4_0133599-0133609_o,249.0,190.19174,0.88070273,31.00528326742123,0.062266555,0.65573525,True
3169,9,pig4_0133599-0133609_o,248.0,190.19174,0.89526695,31.599890576651674,0.062266555,0.65573525,True
3170,0,pig4_0135083-0135093_o,391.0,219.20483,0.78153276,31.261405020842126,0.06389894,0.6529594,True
3171,1,pig4_0135083-0135093_o,389.0,219.20483,0.6985352,32.05620082483326,0.06389894,0.6529594,True
3172,2,pig4_0135083-0135093_o,396.0,219.20483,0.8081315,31.822291563634327,0.06389894,0.6529594,True
3173,3,pig4_0135083-0135093_o,401.0,219.20483,0.8530254,30.874724171133092,0.06389894,0.6529594,True
3174,4,pig4_0135083-0135093_o,402.0,219.20483,0.72498095,30.744741210954796,0.06389894,0.6529594,True
3175,5,pig4_0135083-0135093_o,406.0,219.20483,0.8068178,32.16655457279326,0.06389894,0.6529594,True
3176,6,pig4_0135083-0135093_o,401.0,219.20483,0.76673454,34.81767310324815,0.06389894,0.6529594,True
3177,7,pig4_0135083-0135093_o,411.0,219.20483,0.772604,35.732233818416894,0.06389894,0.6529594,True
3178,8,pig4_0135083-0135093_o,402.0,219.20483,0.8287582,34.041058336776764,0.06389894,0.6529594,True
3179,9,pig4_0135083-0135093_o,407.0,219.20483,0.85863394,36.14191223591421,0.06389894,0.6529594,True
3180,0,pig4_0135216-0135226_o,538.0,176.61768,0.6200259,33.24984783488497,0.76449096,0.64360297,True
3181,1,pig4_0135216-0135226_o,546.0,176.61768,0.49891207,31.557891427887427,0.76449096,0.64360297,True
3182,2,pig4_0135216-0135226_o,,176.61768,0.22011173,31.728004498344692,0.76449096,0.64360297,True
3183,3,pig4_0135216-0135226_o,548.0,176.61768,0.4365544,31.608666311655497,0.76449096,0.64360297,True
3184,4,pig4_0135216-0135226_o,554.0,176.61768,0.41116613,31.735414325002097,0.76449096,0.64360297,True
3185,5,pig4_0135216-0135226_o,548.0,176.61768,0.40720066,32.02454559782146,0.76449096,0.64360297,True
3186,6,pig4_0135216-0135226_o,547.0,176.61768,0.32948774,32.66386824235966,0.76449096,0.64360297,True
3187,7,pig4_0135216-0135226_o,542.0,176.61768,0.40733695,32.395225817496005,0.76449096,0.64360297,True
3188,8,pig4_0135216-0135226_o,539.0,176.61768,0.541602,33.00799469778285,0.76449096,0.64360297,True
3189,9,pig4_0135216-0135226_o,542.0,176.61768,0.3919562,32.2007537900237,0.76449096,0.64360297,True
3190,0,pig4_0147691-0147701_o,,171.84532,0.001725299,26.982206858605252,0.5173862,0.6427616,True
3191,1,pig4_0147691-0147701_o,,171.84532,0.0023398031,28.05418089291049,0.5173862,0.6427616,True
3192,2,pig4_0147691-0147701_o,,171.84532,0.0020074751,27.43956272042502,0.5173862,0.6427616,True
3193,3,pig4_0147691-0147701_o,,171.84532,0.0016907523,28.664375424775294,0.5173862,0.6427616,True
3194,4,pig4_0147691-0147701_o,,171.84532,0.008583526,28.261998858436005,0.5173862,0.6427616,True
3195,5,pig4_0147691-0147701_o,,171.84532,0.030538408,26.85774765527556,0.5173862,0.6427616,True
3196,6,pig4_0147691-0147701_o,,171.84532,0.0018221249,27.565991821176627,0.5173862,0.6427616,True
3197,7,pig4_0147691-0147701_o,,171.84532,0.0028581247,29.75589352406561,0.5173862,0.6427616,True
3198,8,pig4_0147691-0147701_o,,171.84532,0.0023521592,30.027698979886967,0.5173862,0.6427616,True
3199,9,pig4_0147691-0147701_o,,171.84532,0.011747712,30.72413259481789,0.5173862,0.6427616,True
3200,0,pig4_0149957-0149967_o,,225.55728,0.015931869,25.515636067796038,0.648016,0.6419283,True
3201,1,pig4_0149957-0149967_o,,225.55728,0.014128873,26.986970921084534,0.648016,0.6419283,True
3202,2,pig4_0149957-0149967_o,,225.55728,0.1200747,25.94765872289425,0.648016,0.6419283,True
3203,3,pig4_0149957-0149967_o,,225.55728,0.004898304,26.37427966083972,0.648016,0.6419283,True
3204,4,pig4_0149957-0149967_o,,225.55728,0.01325756,27.24660224749097,0.648016,0.6419283,True
3205,5,pig4_0149957-0149967_o,,225.55728,0.006940468,26.675661059237814,0.648016,0.6419283,True
3206,6,pig4_0149957-0149967_o,,225.55728,0.013136647,27.410718970130404,0.648016,0.6419283,True
3207,7,pig4_0149957-0149967_o,,225.55728,0.03062009,26.886959995268324,0.648016,0.6419283,True
3208,8,pig4_0149957-0149967_o,,225.55728,0.005559401,26.64379802272238,0.648016,0.6419283,True
3209,9,pig4_0149957-0149967_o,,225.55728,0.024772637,25.845255840692435,0.648016,0.6419283,True
3210,0,pig4_0158260-0158270_o,530.0,193.2663,0.3611035,37.61542728730465,0.42484888,0.6478347,True
3211,1,pig4_0158260-0158270_o,522.0,193.2663,0.38825572,36.71306758030582,0.42484888,0.6478347,True
3212,2,pig4_0158260-0158270_o,511.0,193.2663,0.38624233,38.16971207589834,0.42484888,0.6478347,True
3213,3,pig4_0158260-0158270_o,,193.2663,0.16415164,38.26128741818978,0.42484888,0.6478347,True
3214,4,pig4_0158260-0158270_o,,193.2663,0.20322813,38.770313716707044,0.42484888,0.6478347,True
3215,5,pig4_0158260-0158270_o,,193.2663,0.29813018,38.61509754804683,0.42484888,0.6478347,True
3216,6,pig4_0158260-0158270_o,515.0,193.2663,0.43081868,35.46984121596059,0.42484888,0.6478347,True
3217,7,pig4_0158260-0158270_o,516.0,193.2663,0.43545952,35.87842107195509,0.42484888,0.6478347,True
3218,8,pig4_0158260-0158270_o,513.0,193.2663,0.30523175,37.62284396582819,0.42484888,0.6478347,True
3219,9,pig4_0158260-0158270_o,,193.2663,0.1379319,37.384856213135016,0.42484888,0.6478347,True
3220,0,pig4_0158586-0158596_r,238.0,175.52742,0.7125544,33.59310669608558,0.34366047,0.6657972,False
3221,1,pig4_0158586-0158596_r,249.0,175.52742,0.5656401,34.05763961481665,0.34366047,0.6657972,False
3222,2,pig4_0158586-0158596_r,240.0,175.52742,0.5434024,32.49510803113419,0.34366047,0.6657972,False
3223,3,pig4_0158586-0158596_r,239.0,175.52742,0.8909241,32.05725850043667,0.34366047,0.6657972,False
3224,4,pig4_0158586-0158596_r,236.0,175.52742,0.7845945,29.999914918689385,0.34366047,0.6657972,False
3225,5,pig4_0158586-0158596_r,231.0,175.52742,0.858858,32.393827192576715,0.34366047,0.6657972,False
3226,6,pig4_0158586-0158596_r,232.0,175.52742,0.89432865,33.434778883061824,0.34366047,0.6657972,False
3227,7,pig4_0158586-0158596_r,237.0,175.52742,0.81781834,33.24628957656932,0.34366047,0.6657972,False
3228,8,pig4_0158586-0158596_r,231.0,175.52742,0.7807843,32.592881802006026,0.34366047,0.6657972,False
3229,9,pig4_0158586-0158596_r,232.0,175.52742,0.8607195,32.796730707510356,0.34366047,0.6657972,False
3230,0,pig4_0158710-0158720_r,129.0,177.771,0.9138771,34.81720012295379,0.35922968,0.6788239,False
3231,1,pig4_0158710-0158720_r,128.0,177.771,0.952438,34.8483462621731,0.35922968,0.6788239,False
3232,2,pig4_0158710-0158720_r,127.0,177.771,0.899679,34.853369046356164,0.35922968,0.6788239,False
3233,3,pig4_0158710-0158720_r,131.0,177.771,0.91581535,33.26660932679964,0.35922968,0.6788239,False
3234,4,pig4_0158710-0158720_r,130.0,177.771,0.8813264,33.86547437485627,0.35922968,0.6788239,False
3235,5,pig4_0158710-0158720_r,125.0,177.771,0.932884,35.293534404856494,0.35922968,0.6788239,False
3236,6,pig4_0158710-0158720_r,128.0,177.771,0.8594861,33.9404707980832,0.35922968,0.6788239,False
3237,7,pig4_0158710-0158720_r,130.0,177.771,0.82349294,34.10944242340507,0.35922968,0.6788239,False
3238,8,pig4_0158710-0158720_r,127.0,177.771,0.8375371,31.343750206037917,0.35922968,0.6788239,False
3239,9,pig4_0158710-0158720_r,126.0,177.771,0.88446796,33.329144837389826,0.35922968,0.6788239,False
3240,0,pig4_0159242-0159252_o,,298.7303,0.13650046,57.302874875477244,0.36468086,0.6977567,True
3241,1,pig4_0159242-0159252_o,,298.7303,0.23963058,57.65482669445302,0.36468086,0.6977567,True
3242,2,pig4_0159242-0159252_o,,298.7303,0.22150113,57.861738616826734,0.36468086,0.6977567,True
3243,3,pig4_0159242-0159252_o,199.0,298.7303,0.46344972,57.73262963229117,0.36468086,0.6977567,True
3244,4,pig4_0159242-0159252_o,,298.7303,0.02451159,57.55750119505308,0.36468086,0.6977567,True
3245,5,pig4_0159242-0159252_o,,298.7303,0.020828797,57.80014510347327,0.36468086,0.6977567,True
3246,6,pig4_0159242-0159252_o,,298.7303,0.042732567,56.10158512293572,0.36468086,0.6977567,True
3247,7,pig4_0159242-0159252_o,,298.7303,0.015176542,55.78274419606722,0.36468086,0.6977567,True
3248,8,pig4_0159242-0159252_o,,298.7303,0.24754377,56.356169391616234,0.36468086,0.6977567,True
3249,9,pig4_0159242-0159252_o,,298.7303,0.06773035,57.86962329674108,0.36468086,0.6977567,True
3250,0,pig4_0159750-0159760_r,48.0,159.9783,0.8477735,39.98298503877799,0.13254385,0.6681226,False
3251,1,pig4_0159750-0159760_r,47.0,159.9783,0.8750898,40.803845158860234,0.13254385,0.6681226,False
3252,2,pig4_0159750-0159760_r,51.0,159.9783,0.944911,41.286583364457385,0.13254385,0.6681226,False
3253,3,pig4_0159750-0159760_r,53.0,159.9783,0.9114797,39.823192577843635,0.13254385,0.6681226,False
3254,4,pig4_0159750-0159760_r,46.0,159.9783,0.8120333,37.77482409378495,0.13254385,0.6681226,False
3255,5,pig4_0159750-0159760_r,44.0,159.9783,0.86909705,39.24401376812254,0.13254385,0.6681226,False
3256,6,pig4_0159750-0159760_r,52.0,159.9783,0.79108286,38.018037045335326,0.13254385,0.6681226,False
3257,7,pig4_0159750-0159760_r,49.0,159.9783,0.91453385,36.1769834426555,0.13254385,0.6681226,False
3258,8,pig4_0159750-0159760_r,51.0,159.9783,0.8558211,36.99401123544488,0.13254385,0.6681226,False
3259,9,pig4_0159750-0159760_r,52.0,159.9783,0.82517636,37.63738963088182,0.13254385,0.6681226,False
3260,0,pig4_0162342-0162352_o,,192.99426,0.0024890492,33.791717359528555,0.62188166,0.665453,True
3261,1,pig4_0162342-0162352_o,,192.99426,0.016512059,36.00376413516372,0.62188166,0.665453,True
3262,2,pig4_0162342-0162352_o,,192.99426,0.10446979,36.837251210958755,0.62188166,0.665453,True
3263,3,pig4_0162342-0162352_o,89.0,192.99426,0.33308256,35.438840727002635,0.62188166,0.665453,True
3264,4,pig4_0162342-0162352_o,,192.99426,0.029718421,36.77083745980733,0.62188166,0.665453,True
3265,5,pig4_0162342-0162352_o,87.0,192.99426,0.4222664,35.17876849247196,0.62188166,0.665453,True
3266,6,pig4_0162342-0162352_o,,192.99426,0.051317684,33.69719860841962,0.62188166,0.665453,True
3267,7,pig4_0162342-0162352_o,88.0,192.99426,0.43080547,37.03781110298248,0.62188166,0.665453,True
3268,8,pig4_0162342-0162352_o,,192.99426,0.003563519,35.268550143653584,0.62188166,0.665453,True
3269,9,pig4_0162342-0162352_o,,192.99426,0.0036847892,34.26405359951729,0.62188166,0.665453,True
3270,0,pig4_0163598-0163608_r,187.0,153.59003,0.94586813,34.029400202786064,0.15532206,0.6620456,False
3271,1,pig4_0163598-0163608_r,187.0,153.59003,0.94537705,32.35328566615956,0.15532206,0.6620456,False
3272,2,pig4_0163598-0163608_r,184.0,153.59003,0.8605228,37.36440810572158,0.15532206,0.6620456,False
3273,3,pig4_0163598-0163608_r,184.0,153.59003,0.90960723,35.8372776359603,0.15532206,0.6620456,False
3274,4,pig4_0163598-0163608_r,182.0,153.59003,0.7506505,35.29523393236861,0.15532206,0.6620456,False
3275,5,pig4_0163598-0163608_r,185.0,153.59003,0.9024043,33.743890590021444,0.15532206,0.6620456,False
3276,6,pig4_0163598-0163608_r,185.0,153.59003,0.9222477,32.70629996423486,0.15532206,0.6620456,False
3277,7,pig4_0163598-0163608_r,186.0,153.59003,0.82608247,36.23088904973454,0.15532206,0.6620456,False
3278,8,pig4_0163598-0163608_r,189.0,153.59003,0.9869316,35.16263656919086,0.15532206,0.6620456,False
3279,9,pig4_0163598-0163608_r,185.0,153.59003,0.86693513,33.9871307762962,0.15532206,0.6620456,False
3280,0,pig4_0164404-0164414_r,133.0,152.18445,0.82223475,33.57226009167002,0.039225914,0.65743625,False
3281,1,pig4_0164404-0164414_r,130.0,152.18445,0.9281743,30.30547361184379,0.039225914,0.65743625,False
3282,2,pig4_0164404-0164414_r,133.0,152.18445,0.8838815,33.150371470651834,0.039225914,0.65743625,False
3283,3,pig4_0164404-0164414_r,126.0,152.18445,0.91845536,33.34680585400914,0.039225914,0.65743625,False
3284,4,pig4_0164404-0164414_r,130.0,152.18445,0.8977712,32.33405157110441,0.039225914,0.65743625,False
3285,5,pig4_0164404-0164414_r,126.0,152.18445,0.92891794,33.68380557679968,0.039225914,0.65743625,False
3286,6,pig4_0164404-0164414_r,131.0,152.18445,0.82850975,31.433081226097823,0.039225914,0.65743625,False
3287,7,pig4_0164404-0164414_r,129.0,152.18445,0.85427165,33.11727811089282,0.039225914,0.65743625,False
3288,8,pig4_0164404-0164414_r,129.0,152.18445,0.9468394,33.51253464492479,0.039225914,0.65743625,False
3289,9,pig4_0164404-0164414_r,125.0,152.18445,0.9087865,31.99702444317026,0.039225914,0.65743625,False
3290,0,pig4_0167863-0167873_r,84.0,155.31696,0.89129823,38.435461896620154,0.07696685,0.6642968,False
3291,1,pig4_0167863-0167873_r,86.0,155.31696,0.9753821,37.72545879083875,0.07696685,0.6642968,False
3292,2,pig4_0167863-0167873_r,86.0,155.31696,0.89102525,38.5956754124978,0.07696685,0.6642968,False
3293,3,pig4_0167863-0167873_r,83.0,155.31696,0.8542176,37.03629340256122,0.07696685,0.6642968,False
3294,4,pig4_0167863-0167873_r,87.0,155.31696,0.8839897,36.220199577649744,0.07696685,0.6642968,False
3295,5,pig4_0167863-0167873_r,85.0,155.31696,0.88494664,38.536790287832346,0.07696685,0.6642968,False
3296,6,pig4_0167863-0167873_r,90.0,155.31696,0.947055,38.53273981482542,0.07696685,0.6642968,False
3297,7,pig4_0167863-0167873_r,87.0,155.31696,0.8345226,37.944105313252656,0.07696685,0.6642968,False
3298,8,pig4_0167863-0167873_r,86.0,155.31696,0.777739,38.13578761996186,0.07696685,0.6642968,False
3299,9,pig4_0167863-0167873_r,87.0,155.31696,0.8661029,37.203923193222195,0.07696685,0.6642968,False
3300,0,pig4_0168427-0168437_r,91.0,150.93588,0.87955666,34.241509997476584,0.039044403,0.67282295,False
3301,1,pig4_0168427-0168437_r,93.0,150.93588,0.9368203,37.86098850142819,0.039044403,0.67282295,False
3302,2,pig4_0168427-0168437_r,93.0,150.93588,0.94218826,38.05270593198999,0.039044403,0.67282295,False
3303,3,pig4_0168427-0168437_r,98.0,150.93588,0.83337367,36.72043251386117,0.039044403,0.67282295,False
3304,4,pig4_0168427-0168437_r,96.0,150.93588,0.9365746,38.16927495707961,0.039044403,0.67282295,False
3305,5,pig4_0168427-0168437_r,92.0,150.93588,0.9514031,36.81634048121018,0.039044403,0.67282295,False
3306,6,pig4_0168427-0168437_r,96.0,150.93588,0.90278023,40.18818684764225,0.039044403,0.67282295,False
3307,7,pig4_0168427-0168437_r,92.0,150.93588,0.8775511,37.42630286432997,0.039044403,0.67282295,False
3308,8,pig4_0168427-0168437_r,94.0,150.93588,0.9194064,38.04923635540832,0.039044403,0.67282295,False
3309,9,pig4_0168427-0168437_r,93.0,150.93588,0.93586236,37.579262508198916,0.039044403,0.67282295,False
3310,0,pig4_0171513-0171523_r,69.0,142.87335,0.895658,38.265120125987714,0.034050547,0.6665442,False
3311,1,pig4_0171513-0171523_r,69.0,142.87335,0.93286777,37.54490814493198,0.034050547,0.6665442,False
3312,2,pig4_0171513-0171523_r,67.0,142.87335,0.9264241,38.13555313101304,0.034050547,0.6665442,False
3313,3,pig4_0171513-0171523_r,72.0,142.87335,0.9103168,36.656746267584005,0.034050547,0.6665442,False
3314,4,pig4_0171513-0171523_r,68.0,142.87335,0.9036462,36.29247631894889,0.034050547,0.6665442,False
3315,5,pig4_0171513-0171523_r,71.0,142.87335,0.91237307,36.67054809657745,0.034050547,0.6665442,False
3316,6,pig4_0171513-0171523_r,66.0,142.87335,0.9011136,37.36726823484403,0.034050547,0.6665442,False
3317,7,pig4_0171513-0171523_r,70.0,142.87335,0.887253,37.45310869811621,0.034050547,0.6665442,False
3318,8,pig4_0171513-0171523_r,73.0,142.87335,0.9794987,39.088678584175284,0.034050547,0.6665442,False
