,sequence_id,case_id,prediction,snr,is_ood
2461,1,pig3_0702299-0702309_r,67,0.72384167,False
2462,2,pig3_0702299-0702309_r,67,0.72384167,False
2463,3,pig3_0702299-0702309_r,68,0.72384167,False
2464,4,pig3_0702299-0702309_r,68,0.72384167,False
2465,5,pig3_0702299-0702309_r,69,0.72384167,False
2466,6,pig3_0702299-0702309_r,71,0.72384167,False
2467,7,pig3_0702299-0702309_r,74,0.72384167,False
2468,8,pig3_0702299-0702309_r,71,0.72384167,False
2469,9,pig3_0702299-0702309_r,70,0.72384167,False
2470,0,pig3_0703110-0703120_r,133,0.7279185,False
2471,1,pig3_0703110-0703120_r,131,0.7279185,False
2472,2,pig3_0703110-0703120_r,131,0.7279185,False
2473,3,pig3_0703110-0703120_r,132,0.7279185,False
2474,4,pig3_0703110-0703120_r,131,0.7279185,False
2475,5,pig3_0703110-0703120_r,131,0.7279185,False
2476,6,pig3_0703110-0703120_r,130,0.7279185,False
2477,7,pig3_0703110-0703120_r,133,0.7279185,False
2478,8,pig3_0703110-0703120_r,133,0.7279185,False
2479,9,pig3_0703110-0703120_r,133,0.7279185,False
2480,0,pig3_0719179-0719189_o,332,0.9248359,True
2481,1,pig3_0719179-0719189_o,329,0.9248359,True
2482,2,pig3_0719179-0719189_o,331,0.9248359,True
2483,3,pig3_0719179-0719189_o,333,0.9248359,True
2484,4,pig3_0719179-0719189_o,331,0.9248359,True
2485,5,pig3_0719179-0719189_o,333,0.9248359,True
2486,6,pig3_0719179-0719189_o,333,0.9248359,True
2487,7,pig3_0719179-0719189_o,334,0.9248359,True
2488,8,pig3_0719179-0719189_o,337,0.9248359,True
2489,9,pig3_0719179-0719189_o,335,0.9248359,True
2490,0,pig3_0746233-0746243_o,,1.0878283,True
2491,1,pig3_0746233-0746243_o,,1.0878283,True
2492,2,pig3_0746233-0746243_o,,1.0878283,True
2493,3,pig3_0746233-0746243_o,,1.0878283,True
2494,4,pig3_0746233-0746243_o,,1.0878283,True
2495,5,pig3_0746233-0746243_o,,1.0878283,True
2496,6,pig3_0746233-0746243_o,,1.0878283,True
2497,7,pig3_0746233-0746243_o,,1.0878283,True
2498,8,pig3_0746233-0746243_o,,1.0878283,True
2499,9,pig3_0746233-0746243_o,,1.0878283,True
2500,0,pig3_0749521-0749531_o,,1.0618752,True
2501,1,pig3_0749521-0749531_o,,1.0618752,True
2502,2,pig3_0749521-0749531_o,,1.0618752,True
2503,3,pig3_0749521-0749531_o,,1.0618752,True
2504,4,pig3_0749521-0749531_o,13,1.0618752,True
2505,5,pig3_0749521-0749531_o,,1.0618752,True
2506,6,pig3_0749521-0749531_o,,1.0618752,True
2507,7,pig3_0749521-0749531_o,,1.0618752,True
2508,8,pig3_0749521-0749531_o,,1.0618752,True
2509,9,pig3_0749521-0749531_o,,1.0618752,True
2510,0,pig3_0758705-0758715_o,,0.89990443,True
2511,1,pig3_0758705-0758715_o,,0.89990443,True
2512,2,pig3_0758705-0758715_o,,0.89990443,True
2513,3,pig3_0758705-0758715_o,,0.89990443,True
2514,4,pig3_0758705-0758715_o,135,0.89990443,True
2515,5,pig3_0758705-0758715_o,138,0.89990443,True
2516,6,pig3_0758705-0758715_o,138,0.89990443,True
2517,7,pig3_0758705-0758715_o,137,0.89990443,True
2518,8,pig3_0758705-0758715_o,140,0.89990443,True
2519,9,pig3_0758705-0758715_o,138,0.89990443,True
2520,0,pig3_0758720-0758730_o,140,0.83079845,True
2521,1,pig3_0758720-0758730_o,140,0.83079845,True
2522,2,pig3_0758720-0758730_o,139,0.83079845,True
2523,3,pig3_0758720-0758730_o,140,0.83079845,True
2524,4,pig3_0758720-0758730_o,140,0.83079845,True
2525,5,pig3_0758720-0758730_o,142,0.83079845,True
2526,6,pig3_0758720-0758730_o,140,0.83079845,True
2527,7,pig3_0758720-0758730_o,140,0.83079845,True
2528,8,pig3_0758720-0758730_o,144,0.83079845,True
2529,9,pig3_0758720-0758730_o,143,0.83079845,True
2530,0,pig3_0772268-0772278_o,,0.90371585,True
2531,1,pig3_0772268-0772278_o,,0.90371585,True
2532,2,pig3_0772268-0772278_o,,0.90371585,True
2533,3,pig3_0772268-0772278_o,,0.90371585,True
2534,4,pig3_0772268-0772278_o,246,0.90371585,True
2535,5,pig3_0772268-0772278_o,237,0.90371585,True
2536,6,pig3_0772268-0772278_o,233,0.90371585,True
2537,7,pig3_0772268-0772278_o,229,0.90371585,True
2538,8,pig3_0772268-0772278_o,,0.90371585,True
2539,9,pig3_0772268-0772278_o,,0.90371585,True
2540,0,pig3_0773666-0773676_o,,1.0400809,True
2541,1,pig3_0773666-0773676_o,,1.0400809,True
2542,2,pig3_0773666-0773676_o,,1.0400809,True
2543,3,pig3_0773666-0773676_o,,1.0400809,True
2544,4,pig3_0773666-0773676_o,,1.0400809,True
2545,5,pig3_0773666-0773676_o,312,1.0400809,True
2546,6,pig3_0773666-0773676_o,323,1.0400809,True
2547,7,pig3_0773666-0773676_o,,1.0400809,True
2548,8,pig3_0773666-0773676_o,,1.0400809,True
2549,9,pig3_0773666-0773676_o,,1.0400809,True
2550,0,pig3_0785435-0785445_o,,1.22363,True
2551,1,pig3_0785435-0785445_o,,1.22363,True
2552,2,pig3_0785435-0785445_o,,1.22363,True
2553,3,pig3_0785435-0785445_o,612,1.22363,True
2554,4,pig3_0785435-0785445_o,,1.22363,True
2555,5,pig3_0785435-0785445_o,599,1.22363,True
2556,6,pig3_0785435-0785445_o,,1.22363,True
2557,7,pig3_0785435-0785445_o,,1.22363,True
2558,8,pig3_0785435-0785445_o,,1.22363,True
2559,9,pig3_0785435-0785445_o,,1.22363,True
2560,0,pig3_0787228-0787238_r,293,0.9174057,False
2561,1,pig3_0787228-0787238_r,288,0.9174057,False
2562,2,pig3_0787228-0787238_r,288,0.9174057,False
2563,3,pig3_0787228-0787238_r,290,0.9174057,False
2564,4,pig3_0787228-0787238_r,287,0.9174057,False
2565,5,pig3_0787228-0787238_r,285,0.9174057,False
2566,6,pig3_0787228-0787238_r,285,0.9174057,False
2567,7,pig3_0787228-0787238_r,284,0.9174057,False
2568,8,pig3_0787228-0787238_r,284,0.9174057,False
2569,9,pig3_0787228-0787238_r,278,0.9174057,False
2570,0,pig3_0787394-0787404_r,207,0.8100009,False
2571,1,pig3_0787394-0787404_r,201,0.8100009,False
2572,2,pig3_0787394-0787404_r,207,0.8100009,False
2573,3,pig3_0787394-0787404_r,202,0.8100009,False
2574,4,pig3_0787394-0787404_r,203,0.8100009,False
2575,5,pig3_0787394-0787404_r,204,0.8100009,False
2576,6,pig3_0787394-0787404_r,204,0.8100009,False
2577,7,pig3_0787394-0787404_r,204,0.8100009,False
2578,8,pig3_0787394-0787404_r,204,0.8100009,False
2579,9,pig3_0787394-0787404_r,204,0.8100009,False
2580,0,pig3_0787792-0787802_r,123,0.74805254,False
2581,1,pig3_0787792-0787802_r,122,0.74805254,False
2582,2,pig3_0787792-0787802_r,120,0.74805254,False
2583,3,pig3_0787792-0787802_r,120,0.74805254,False
2584,4,pig3_0787792-0787802_r,122,0.74805254,False
2585,5,pig3_0787792-0787802_r,119,0.74805254,False
2586,6,pig3_0787792-0787802_r,117,0.74805254,False
2587,7,pig3_0787792-0787802_r,116,0.74805254,False
2588,8,pig3_0787792-0787802_r,116,0.74805254,False
2589,9,pig3_0787792-0787802_r,119,0.74805254,False
2590,0,pig3_0788098-0788108_r,120,0.77431566,False
2591,1,pig3_0788098-0788108_r,118,0.77431566,False
2592,2,pig3_0788098-0788108_r,123,0.77431566,False
2593,3,pig3_0788098-0788108_r,122,0.77431566,False
2594,4,pig3_0788098-0788108_r,121,0.77431566,False
2595,5,pig3_0788098-0788108_r,124,0.77431566,False
2596,6,pig3_0788098-0788108_r,124,0.77431566,False
2597,7,pig3_0788098-0788108_r,122,0.77431566,False
2598,8,pig3_0788098-0788108_r,125,0.77431566,False
2599,9,pig3_0788098-0788108_r,125,0.77431566,False
2600,0,pig3_0788324-0788334_r,247,0.8806922,False
2601,1,pig3_0788324-0788334_r,256,0.8806922,False
2602,2,pig3_0788324-0788334_r,247,0.8806922,False
2603,3,pig3_0788324-0788334_r,245,0.8806922,False
2604,4,pig3_0788324-0788334_r,247,0.8806922,False
2605,5,pig3_0788324-0788334_r,252,0.8806922,False
2606,6,pig3_0788324-0788334_r,252,0.8806922,False
2607,7,pig3_0788324-0788334_r,248,0.8806922,False
2608,8,pig3_0788324-0788334_r,248,0.8806922,False
2609,9,pig3_0788324-0788334_r,247,0.8806922,False
2610,0,pig3_0788685-0788695_r,225,0.83926076,False
2611,1,pig3_0788685-0788695_r,231,0.83926076,False
2612,2,pig3_0788685-0788695_r,226,0.83926076,False
2613,3,pig3_0788685-0788695_r,229,0.83926076,False
2614,4,pig3_0788685-0788695_r,229,0.83926076,False
2615,5,pig3_0788685-0788695_r,228,0.83926076,False
2616,6,pig3_0788685-0788695_r,230,0.83926076,False
2617,7,pig3_0788685-0788695_r,229,0.83926076,False
2618,8,pig3_0788685-0788695_r,228,0.83926076,False
2619,9,pig3_0788685-0788695_r,228,0.83926076,False
2620,0,pig3_0788940-0788950_r,206,0.86665154,False
2621,1,pig3_0788940-0788950_r,209,0.86665154,False
2622,2,pig3_0788940-0788950_r,207,0.86665154,False
2623,3,pig3_0788940-0788950_r,206,0.86665154,False
2624,4,pig3_0788940-0788950_r,208,0.86665154,False
2625,5,pig3_0788940-0788950_r,208,0.86665154,False
2626,6,pig3_0788940-0788950_r,206,0.86665154,False
2627,7,pig3_0788940-0788950_r,207,0.86665154,False
2628,8,pig3_0788940-0788950_r,207,0.86665154,False
2629,9,pig3_0788940-0788950_r,206,0.86665154,False
2630,0,pig3_0789103-0789113_r,227,0.83539015,False
2631,1,pig3_0789103-0789113_r,227,0.83539015,False
2632,2,pig3_0789103-0789113_r,221,0.83539015,False
2633,3,pig3_0789103-0789113_r,225,0.83539015,False
2634,4,pig3_0789103-0789113_r,225,0.83539015,False
2635,5,pig3_0789103-0789113_r,223,0.83539015,False
2636,6,pig3_0789103-0789113_r,222,0.83539015,False
2637,7,pig3_0789103-0789113_r,221,0.83539015,False
2638,8,pig3_0789103-0789113_r,223,0.83539015,False
2639,9,pig3_0789103-0789113_r,223,0.83539015,False
2640,0,pig3_0789424-0789434_r,197,0.8790979,False
2641,1,pig3_0789424-0789434_r,195,0.8790979,False
2642,2,pig3_0789424-0789434_r,194,0.8790979,False
2643,3,pig3_0789424-0789434_r,193,0.8790979,False
2644,4,pig3_0789424-0789434_r,192,0.8790979,False
2645,5,pig3_0789424-0789434_r,193,0.8790979,False
2646,6,pig3_0789424-0789434_r,192,0.8790979,False
2647,7,pig3_0789424-0789434_r,195,0.8790979,False
2648,8,pig3_0789424-0789434_r,191,0.8790979,False
2649,9,pig3_0789424-0789434_r,191,0.8790979,False
2650,0,pig3_0790165-0790175_r,227,0.8336244,False
2651,1,pig3_0790165-0790175_r,223,0.8336244,False
2652,2,pig3_0790165-0790175_r,225,0.8336244,False
2653,3,pig3_0790165-0790175_r,228,0.8336244,False
2654,4,pig3_0790165-0790175_r,228,0.8336244,False
2655,5,pig3_0790165-0790175_r,226,0.8336244,False
2656,6,pig3_0790165-0790175_r,226,0.8336244,False
2657,7,pig3_0790165-0790175_r,227,0.8336244,False
2658,8,pig3_0790165-0790175_r,229,0.8336244,False
2659,9,pig3_0790165-0790175_r,222,0.8336244,False
2660,0,pig3_0790403-0790413_r,186,0.846095,False
2661,1,pig3_0790403-0790413_r,183,0.846095,False
2662,2,pig3_0790403-0790413_r,183,0.846095,False
2663,3,pig3_0790403-0790413_r,181,0.846095,False
2664,4,pig3_0790403-0790413_r,178,0.846095,False
2665,5,pig3_0790403-0790413_r,182,0.846095,False
2666,6,pig3_0790403-0790413_r,180,0.846095,False
2667,7,pig3_0790403-0790413_r,180,0.846095,False
2668,8,pig3_0790403-0790413_r,180,0.846095,False
2669,9,pig3_0790403-0790413_r,181,0.846095,False
2670,0,pig3_0791312-0791322_r,201,0.8162061,False
2671,1,pig3_0791312-0791322_r,203,0.8162061,False
2672,2,pig3_0791312-0791322_r,201,0.8162061,False
2673,3,pig3_0791312-0791322_r,200,0.8162061,False
2674,4,pig3_0791312-0791322_r,202,0.8162061,False
2675,5,pig3_0791312-0791322_r,201,0.8162061,False
2676,6,pig3_0791312-0791322_r,201,0.8162061,False
2677,7,pig3_0791312-0791322_r,201,0.8162061,False
2678,8,pig3_0791312-0791322_r,200,0.8162061,False
2679,9,pig3_0791312-0791322_r,200,0.8162061,False
2680,0,pig3_0791851-0791861_r,202,0.82132185,False
2681,1,pig3_0791851-0791861_r,201,0.82132185,False
2682,2,pig3_0791851-0791861_r,202,0.82132185,False
2683,3,pig3_0791851-0791861_r,202,0.82132185,False
2684,4,pig3_0791851-0791861_r,200,0.82132185,False
2685,5,pig3_0791851-0791861_r,202,0.82132185,False
2686,6,pig3_0791851-0791861_r,202,0.82132185,False
2687,7,pig3_0791851-0791861_r,202,0.82132185,False
2688,8,pig3_0791851-0791861_r,201,0.82132185,False
2689,9,pig3_0791851-0791861_r,201,0.82132185,False
2690,0,pig3_0792837-0792847_r,212,0.8299579,False
2691,1,pig3_0792837-0792847_r,212,0.8299579,False
2692,2,pig3_0792837-0792847_r,212,0.8299579,False
2693,3,pig3_0792837-0792847_r,213,0.8299579,False
2694,4,pig3_0792837-0792847_r,212,0.8299579,False
2695,5,pig3_0792837-0792847_r,213,0.8299579,False
2696,6,pig3_0792837-0792847_r,212,0.8299579,False
2697,7,pig3_0792837-0792847_r,211,0.8299579,False
2698,8,pig3_0792837-0792847_r,213,0.8299579,False
2699,9,pig3_0792837-0792847_r,212,0.8299579,False
2700,0,pig3_0793547-0793557_r,215,0.8792195,False
2701,1,pig3_0793547-0793557_r,215,0.8792195,False
2702,2,pig3_0793547-0793557_r,211,0.8792195,False
2703,3,pig3_0793547-0793557_r,214,0.8792195,False
2704,4,pig3_0793547-0793557_r,214,0.8792195,False
2705,5,pig3_0793547-0793557_r,216,0.8792195,False
2706,6,pig3_0793547-0793557_r,211,0.8792195,False
2707,7,pig3_0793547-0793557_r,213,0.8792195,False
2708,8,pig3_0793547-0793557_r,210,0.8792195,False
2709,9,pig3_0793547-0793557_r,212,0.8792195,False
2710,0,pig3_0794350-0794360_r,213,0.91340756,False
2711,1,pig3_0794350-0794360_r,213,0.91340756,False
2712,2,pig3_0794350-0794360_r,214,0.91340756,False
2713,3,pig3_0794350-0794360_r,216,0.91340756,False
2714,4,pig3_0794350-0794360_r,216,0.91340756,False
2715,5,pig3_0794350-0794360_r,212,0.91340756,False
2716,6,pig3_0794350-0794360_r,214,0.91340756,False
2717,7,pig3_0794350-0794360_r,215,0.91340756,False
2718,8,pig3_0794350-0794360_r,218,0.91340756,False
2719,9,pig3_0794350-0794360_r,219,0.91340756,False
2720,0,pig3_0795620-0795630_r,240,0.9313615,False
2721,1,pig3_0795620-0795630_r,236,0.9313615,False
2722,2,pig3_0795620-0795630_r,233,0.9313615,False
2723,3,pig3_0795620-0795630_r,234,0.9313615,False
2724,4,pig3_0795620-0795630_r,235,0.9313615,False
2725,5,pig3_0795620-0795630_r,233,0.9313615,False
2726,6,pig3_0795620-0795630_r,238,0.9313615,False
2727,7,pig3_0795620-0795630_r,237,0.9313615,False
2728,8,pig3_0795620-0795630_r,234,0.9313615,False
2729,9,pig3_0795620-0795630_r,235,0.9313615,False
2730,0,pig3_0796421-0796431_r,214,0.89027977,False
2731,1,pig3_0796421-0796431_r,216,0.89027977,False
2732,2,pig3_0796421-0796431_r,216,0.89027977,False
2733,3,pig3_0796421-0796431_r,215,0.89027977,False
2734,4,pig3_0796421-0796431_r,215,0.89027977,False
2735,5,pig3_0796421-0796431_r,215,0.89027977,False
2736,6,pig3_0796421-0796431_r,216,0.89027977,False
2737,7,pig3_0796421-0796431_r,213,0.89027977,False
2738,8,pig3_0796421-0796431_r,217,0.89027977,False
2739,9,pig3_0796421-0796431_r,214,0.89027977,False
2740,0,pig3_0797705-0797715_r,195,0.82984936,False
2741,1,pig3_0797705-0797715_r,195,0.82984936,False
2742,2,pig3_0797705-0797715_r,193,0.82984936,False
2743,3,pig3_0797705-0797715_r,191,0.82984936,False
2744,4,pig3_0797705-0797715_r,196,0.82984936,False
2745,5,pig3_0797705-0797715_r,196,0.82984936,False
2746,6,pig3_0797705-0797715_r,195,0.82984936,False
2747,7,pig3_0797705-0797715_r,192,0.82984936,False
2748,8,pig3_0797705-0797715_r,193,0.82984936,False
2749,9,pig3_0797705-0797715_r,192,0.82984936,False
2750,0,pig3_0798715-0798725_r,183,0.85104924,False
2751,1,pig3_0798715-0798725_r,180,0.85104924,False
2752,2,pig3_0798715-0798725_r,180,0.85104924,False
2753,3,pig3_0798715-0798725_r,182,0.85104924,False
2754,4,pig3_0798715-0798725_r,183,0.85104924,False
2755,5,pig3_0798715-0798725_r,182,0.85104924,False
2756,6,pig3_0798715-0798725_r,180,0.85104924,False
2757,7,pig3_0798715-0798725_r,182,0.85104924,False
2758,8,pig3_0798715-0798725_r,181,0.85104924,False
2759,9,pig3_0798715-0798725_r,183,0.85104924,False
2760,0,pig3_0803716-0803726_r,142,0.8031519,False
2761,1,pig3_0803716-0803726_r,141,0.8031519,False
2762,2,pig3_0803716-0803726_r,142,0.8031519,False
2763,3,pig3_0803716-0803726_r,141,0.8031519,False
2764,4,pig3_0803716-0803726_r,141,0.8031519,False
2765,5,pig3_0803716-0803726_r,142,0.8031519,False
2766,6,pig3_0803716-0803726_r,140,0.8031519,False
2767,7,pig3_0803716-0803726_r,141,0.8031519,False
2768,8,pig3_0803716-0803726_r,143,0.8031519,False
2769,9,pig3_0803716-0803726_r,141,0.8031519,False
2770,0,pig3_0805412-0805422_r,139,0.7496709,False
2771,1,pig3_0805412-0805422_r,138,0.7496709,False
2772,2,pig3_0805412-0805422_r,136,0.7496709,False
2773,3,pig3_0805412-0805422_r,138,0.7496709,False
2774,4,pig3_0805412-0805422_r,139,0.7496709,False
2775,5,pig3_0805412-0805422_r,138,0.7496709,False
2776,6,pig3_0805412-0805422_r,138,0.7496709,False
2777,7,pig3_0805412-0805422_r,136,0.7496709,False
2778,8,pig3_0805412-0805422_r,137,0.7496709,False
2779,9,pig3_0805412-0805422_r,138,0.7496709,False
2780,0,pig3_0807539-0807549_r,149,0.849403,False
2781,1,pig3_0807539-0807549_r,150,0.849403,False
2782,2,pig3_0807539-0807549_r,149,0.849403,False
2783,3,pig3_0807539-0807549_r,150,0.849403,False
2784,4,pig3_0807539-0807549_r,150,0.849403,False
2785,5,pig3_0807539-0807549_r,150,0.849403,False
2786,6,pig3_0807539-0807549_r,149,0.849403,False
2787,7,pig3_0807539-0807549_r,149,0.849403,False
2788,8,pig3_0807539-0807549_r,150,0.849403,False
2789,9,pig3_0807539-0807549_r,150,0.849403,False
2790,0,pig3_0811677-0811687_r,136,0.80175215,False
2791,1,pig3_0811677-0811687_r,138,0.80175215,False
2792,2,pig3_0811677-0811687_r,138,0.80175215,False
2793,3,pig3_0811677-0811687_r,137,0.80175215,False
2794,4,pig3_0811677-0811687_r,141,0.80175215,False
2795,5,pig3_0811677-0811687_r,140,0.80175215,False
2796,6,pig3_0811677-0811687_r,141,0.80175215,False
2797,7,pig3_0811677-0811687_r,141,0.80175215,False
2798,8,pig3_0811677-0811687_r,141,0.80175215,False
2799,9,pig3_0811677-0811687_r,141,0.80175215,False
2800,0,pig3_0819609-0819619_r,100,0.7697722,False
2801,1,pig3_0819609-0819619_r,101,0.7697722,False
2802,2,pig3_0819609-0819619_r,101,0.7697722,False
2803,3,pig3_0819609-0819619_r,102,0.7697722,False
2804,4,pig3_0819609-0819619_r,102,0.7697722,False
2805,5,pig3_0819609-0819619_r,100,0.7697722,False
2806,6,pig3_0819609-0819619_r,100,0.7697722,False
2807,7,pig3_0819609-0819619_r,99,0.7697722,False
2808,8,pig3_0819609-0819619_r,100,0.7697722,False
2809,9,pig3_0819609-0819619_r,101,0.7697722,False
2810,0,pig3_0820581-0820591_r,97,0.7528579,False
2811,1,pig3_0820581-0820591_r,96,0.7528579,False
2812,2,pig3_0820581-0820591_r,95,0.7528579,False
2813,3,pig3_0820581-0820591_r,97,0.7528579,False
2814,4,pig3_0820581-0820591_r,97,0.7528579,False
2815,5,pig3_0820581-0820591_r,97,0.7528579,False
2816,6,pig3_0820581-0820591_r,97,0.7528579,False
2817,7,pig3_0820581-0820591_r,97,0.7528579,False
2818,8,pig3_0820581-0820591_r,98,0.7528579,False
2819,9,pig3_0820581-0820591_r,98,0.7528579,False
2820,0,pig3_0824865-0824875_r,124,0.7654077,False
2821,1,pig3_0824865-0824875_r,124,0.7654077,False
2822,2,pig3_0824865-0824875_r,124,0.7654077,False
2823,3,pig3_0824865-0824875_r,125,0.7654077,False
2824,4,pig3_0824865-0824875_r,124,0.7654077,False
2825,5,pig3_0824865-0824875_r,125,0.7654077,False
2826,6,pig3_0824865-0824875_r,126,0.7654077,False
2827,7,pig3_0824865-0824875_r,125,0.7654077,False
2828,8,pig3_0824865-0824875_r,126,0.7654077,False
2829,9,pig3_0824865-0824875_r,126,0.7654077,False
2830,0,pig3_0828567-0828577_r,86,0.77653706,False
2831,1,pig3_0828567-0828577_r,89,0.77653706,False
2832,2,pig3_0828567-0828577_r,85,0.77653706,False
2833,3,pig3_0828567-0828577_r,89,0.77653706,False
2834,4,pig3_0828567-0828577_r,91,0.77653706,False
2835,5,pig3_0828567-0828577_r,85,0.77653706,False
2836,6,pig3_0828567-0828577_r,87,0.77653706,False
2837,7,pig3_0828567-0828577_r,84,0.77653706,False
2838,8,pig3_0828567-0828577_r,86,0.77653706,False
2839,9,pig3_0828567-0828577_r,80,0.77653706,False
2840,0,pig3_0831355-0831365_r,259,0.9527842,False
2841,1,pig3_0831355-0831365_r,257,0.9527842,False
2842,2,pig3_0831355-0831365_r,258,0.9527842,False
2843,3,pig3_0831355-0831365_r,251,0.9527842,False
2844,4,pig3_0831355-0831365_r,261,0.9527842,False
2845,5,pig3_0831355-0831365_r,257,0.9527842,False
2846,6,pig3_0831355-0831365_r,253,0.9527842,False
2847,7,pig3_0831355-0831365_r,254,0.9527842,False
2848,8,pig3_0831355-0831365_r,254,0.9527842,False
2849,9,pig3_0831355-0831365_r,252,0.9527842,False
2850,0,pig3_0831563-0831573_r,133,0.7971286,False
2851,1,pig3_0831563-0831573_r,132,0.7971286,False
2852,2,pig3_0831563-0831573_r,133,0.7971286,False
2853,3,pig3_0831563-0831573_r,136,0.7971286,False
2854,4,pig3_0831563-0831573_r,134,0.7971286,False
2855,5,pig3_0831563-0831573_r,134,0.7971286,False
2856,6,pig3_0831563-0831573_r,133,0.7971286,False
2857,7,pig3_0831563-0831573_r,136,0.7971286,False
2858,8,pig3_0831563-0831573_r,137,0.7971286,False
2859,9,pig3_0831563-0831573_r,135,0.7971286,False
2860,0,pig3_0831625-0831635_r,188,0.8825328,False
2861,1,pig3_0831625-0831635_r,189,0.8825328,False
2862,2,pig3_0831625-0831635_r,193,0.8825328,False
2863,3,pig3_0831625-0831635_r,198,0.8825328,False
2864,4,pig3_0831625-0831635_r,201,0.8825328,False
2865,5,pig3_0831625-0831635_r,203,0.8825328,False
2866,6,pig3_0831625-0831635_r,201,0.8825328,False
2867,7,pig3_0831625-0831635_r,204,0.8825328,False
2868,8,pig3_0831625-0831635_r,205,0.8825328,False
2869,9,pig3_0831625-0831635_r,207,0.8825328,False
2870,0,pig3_0831793-0831803_r,368,0.9823702,False
2871,1,pig3_0831793-0831803_r,367,0.9823702,False
2872,2,pig3_0831793-0831803_r,367,0.9823702,False
2873,3,pig3_0831793-0831803_r,367,0.9823702,False
2874,4,pig3_0831793-0831803_r,370,0.9823702,False
2875,5,pig3_0831793-0831803_r,371,0.9823702,False
2876,6,pig3_0831793-0831803_r,370,0.9823702,False
2877,7,pig3_0831793-0831803_r,366,0.9823702,False
2878,8,pig3_0831793-0831803_r,378,0.9823702,False
2879,9,pig3_0831793-0831803_r,367,0.9823702,False
2880,0,pig3_0831975-0831985_o,,1.20409,True
2881,1,pig3_0831975-0831985_o,,1.20409,True
2882,2,pig3_0831975-0831985_o,,1.20409,True
2883,3,pig3_0831975-0831985_o,,1.20409,True
2884,4,pig3_0831975-0831985_o,,1.20409,True
2885,5,pig3_0831975-0831985_o,448,1.20409,True
2886,6,pig3_0831975-0831985_o,,1.20409,True
2887,7,pig3_0831975-0831985_o,429,1.20409,True
2888,8,pig3_0831975-0831985_o,433,1.20409,True
2889,9,pig3_0831975-0831985_o,,1.20409,True
2890,0,pig3_0852719-0852729_o,,1.1872969,True
2891,1,pig3_0852719-0852729_o,,1.1872969,True
2892,2,pig3_0852719-0852729_o,,1.1872969,True
2893,3,pig3_0852719-0852729_o,,1.1872969,True
2894,4,pig3_0852719-0852729_o,,1.1872969,True
2895,5,pig3_0852719-0852729_o,,1.1872969,True
2896,6,pig3_0852719-0852729_o,,1.1872969,True
2897,7,pig3_0852719-0852729_o,,1.1872969,True
2898,8,pig3_0852719-0852729_o,,1.1872969,True
2899,9,pig3_0852719-0852729_o,,1.1872969,True
2900,0,pig3_0854318-0854328_r,362,0.96451694,False
2901,1,pig3_0854318-0854328_r,364,0.96451694,False
2902,2,pig3_0854318-0854328_r,362,0.96451694,False
2903,3,pig3_0854318-0854328_r,362,0.96451694,False
2904,4,pig3_0854318-0854328_r,362,0.96451694,False
2905,5,pig3_0854318-0854328_r,362,0.96451694,False
2906,6,pig3_0854318-0854328_r,361,0.96451694,False
2907,7,pig3_0854318-0854328_r,360,0.96451694,False
2908,8,pig3_0854318-0854328_r,362,0.96451694,False
2909,9,pig3_0854318-0854328_r,361,0.96451694,False
2910,0,pig3_0855360-0855370_r,330,0.9232195,False
2911,1,pig3_0855360-0855370_r,332,0.9232195,False
2912,2,pig3_0855360-0855370_r,329,0.9232195,False
2913,3,pig3_0855360-0855370_r,329,0.9232195,False
2914,4,pig3_0855360-0855370_r,329,0.9232195,False
2915,5,pig3_0855360-0855370_r,330,0.9232195,False
2916,6,pig3_0855360-0855370_r,332,0.9232195,False
2917,7,pig3_0855360-0855370_r,328,0.9232195,False
2918,8,pig3_0855360-0855370_r,327,0.9232195,False
2919,9,pig3_0855360-0855370_r,327,0.9232195,False
2920,0,pig3_0856454-0856464_r,327,0.84587306,False
2921,1,pig3_0856454-0856464_r,329,0.84587306,False
2922,2,pig3_0856454-0856464_r,330,0.84587306,False
2923,3,pig3_0856454-0856464_r,329,0.84587306,False
2924,4,pig3_0856454-0856464_r,330,0.84587306,False
2925,5,pig3_0856454-0856464_r,331,0.84587306,False
2926,6,pig3_0856454-0856464_r,331,0.84587306,False
2927,7,pig3_0856454-0856464_r,331,0.84587306,False
2928,8,pig3_0856454-0856464_r,332,0.84587306,False
2929,9,pig3_0856454-0856464_r,331,0.84587306,False
2930,0,pig3_0865321-0865331_r,226,0.78339076,False
2931,1,pig3_0865321-0865331_r,224,0.78339076,False
2932,2,pig3_0865321-0865331_r,227,0.78339076,False
2933,3,pig3_0865321-0865331_r,226,0.78339076,False
2934,4,pig3_0865321-0865331_r,226,0.78339076,False
2935,5,pig3_0865321-0865331_r,226,0.78339076,False
2936,6,pig3_0865321-0865331_r,224,0.78339076,False
2937,7,pig3_0865321-0865331_r,224,0.78339076,False
2938,8,pig3_0865321-0865331_r,226,0.78339076,False
2939,9,pig3_0865321-0865331_r,224,0.78339076,False
2940,0,pig3_0891772-0891782_r,197,0.8075437,False
2941,1,pig3_0891772-0891782_r,201,0.8075437,False
2942,2,pig3_0891772-0891782_r,202,0.8075437,False
2943,3,pig3_0891772-0891782_r,203,0.8075437,False
2944,4,pig3_0891772-0891782_r,201,0.8075437,False
2945,5,pig3_0891772-0891782_r,200,0.8075437,False
